"STATION","NAME","DATE","DAPR","MDPR","PRCP","SNOW","SNWD","TAVG","TMAX","TMIN","WT01","WT03","WT04","WT05","WT06","WT07","WT08","WT09","WT16","WT18"
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-04-28",,,,,,,"54","46",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-04-29","   28","2.06",,,,,"70","51",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-04-30",,,"0.00",,,,"71","53",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-01",,,"0.00",,,,"66","50",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-02",,,"0.00",,,,"82","56",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-03",,,,,,,"66","51",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-04",,,,,,,"58","45",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-05",,,,,,,"59","43",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-06",,,,,,,"68","47",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-07",,,,,,,"68","53",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-08",,,,,,,"75","53",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-09",,,,,,,"79","53",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-10",,,,,,,"66","55",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-11",,,,,,,"58","53",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-12",,,,,,,"62","52",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-13",,,,,,,"67","49",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-14",,,,,,,"62","47",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-15",,,,,,,"80","53",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-16",,,,,,,"80","57",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-17",,,,,,,"80","53",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-18",,,,,,,"64","50",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-19",,,,,,,"62","50",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-20",,,,,,,"67","56",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-21",,,,,,,"70","59",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-22",,,,,,,"73","55",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-23",,,,,,,"60","51",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-24",,,,,,,"60","51",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-25",,,,,,,"77","54",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-26",,,,,,,"75","53",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-27",,,,,,,"69","56",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-28",,,,,,,"64","58",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-29",,,,,,,"64","58",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-30","   28","6.14",,,,,"75","57",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-05-31",,,"0.00",,,,"80","63",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-01",,,"0.00",,,,"85","63",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-02",,,"0.00",,,,"83","65",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-03",,,"0.00",,,,"75","62",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-04",,,,,,,"81","63",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-05",,,,,,,"70","60",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-06",,,,,,,"73","60",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-07",,,,,,,"79","60",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-08",,,,,,,"69","58",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-09",,,,,,,"71","59",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-10",,,,,,,"64","54",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-11",,,,,,,"64","52",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-12",,,,,,,"75","51",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-13",,,,,,,"64","56",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-14",,,,,,,"62","55",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-15",,,,,,,"73","54",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-16",,,,,,,"74","58",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-17",,,,,,,"71","60",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-18",,,,,,,"73","58",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-19",,,,,,,"73","62",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-20",,,,,,,"74","64",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-21",,,,,,,"75","66",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-22",,,,,,,"78","64",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-23",,,,,,,"74","69",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-24",,,,,,,"80","69",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-25",,,,,,,"87","71",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-26",,,,,,,"76","65",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-27",,,,,,,"79","66",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-28",,,,,,,"80","66",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-29",,,,,,,"69","66",,,,,,,,,,
"USW00094789","JFK INTERNATIONAL AIRPORT, NY US","1951-06-30","   27","2.17",,,,,"69","65",,,,,,,,,,
